song_id,title,title_kana,brand_id,unit_id,original_members,song_type,tags,release_date,source,verified,notes
s_genuinefeelings,Genuine feelings,,sm,,sm_shun,solo,anime,2017-10-18,OP08,false,(ソロ)冬美旬
s_learningmessage,Learning Message,,sm,,sm_michio,solo,anime,2017-10-18,OP08,false,(ソロ)硲道夫
s_sm_0ku97l2,ハートフル・パトローラー,,sm,,sm_hideo,solo,anime,2017-10-18,OP08,false,(ソロ)握野英雄
s_hanamarulife,HANAMARU LIFE,,sm,,sm_daigo,solo,anime,2017-10-18,OP08,false,(ソロ)兜大吾
s_tomorrowdiamond,TOMORROW DIAMOND,,sm,,sm_kyoji;sm_pierre;sm_minori,unit,anime,2017-10-28,アニメ4話,false,(UNIT)Beit
s_fromteachertofuture,From Teacher To Future!,,sm,,sm_michio;sm_rui;sm_jiro,unit,anime,2017-11-04,アニメ5話,false,(UNIT)S.E.M
s_aftertherain,AFTER THE RAIN,,sm,,sm_yusuke;sm_kyosuke,unit,anime,2017-11-11,アニメ6話,false,(UNIT)W
s_parade,流星PARADE,,sm,,sm_teru;sm_kaoru;sm_tsubasa;sm_michio;sm_rui;sm_jiro;sm_touma;sm_hokuto;sm_shota,unit,,2017-11-15,SideM AP01,false,"(Anime)DRAMATIC STARS,S.E.M,Jupiter"
s_sm_0f28nd9,夏時間グラフィティ,,sm,,sm_kyoji;sm_pierre;sm_minori;sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki;sm_yusuke;sm_kyosuke,unit,,2017-11-15,SideM AP01,false,"(Anime)Beit,High×Joker,W"
s_divetogravitation,DIVE to GRAVITATION,,sm,,sm_touma;sm_hokuto;sm_shota,unit,,2017-11-22,EoJ特典CD,false,(UNIT)Jupiter
s_overagain,Over AGAIN,,sm,,sm_touma;sm_hokuto;sm_shota,unit,anime,2017-12-02,アニメ9話,false,(UNIT)Jupiter
s_sm_0luv50t,魔法のステアー,,sm,,sm_pierre,solo,anime,2017-12-06,OP09,false,(ソロ)ピエール
s_precioustone,PRECIOUS TONE,,sm,,sm_hayato,solo,anime,2017-12-06,OP09,false,(ソロ)秋山隼人
s_worldwideambitions,“W”orldwide Ambitions!,,sm,,sm_yusuke,solo,anime,2017-12-06,OP09,false,(ソロ)蒼井悠介
s_thisisit,THIS IS IT!,,sm,,sm_rui,solo,anime,2017-12-06,OP09,false,(ソロ)舞田類
s_sm_06m4404,ワンホール＝ワンダーランド！,,sm,,sm_mao,solo,anime,2017-12-06,OP09,false,(ソロ)卯月巻緒
s_sunsetcolors,Sunset★Colors,,sm,,sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki,unit,anime,2017-12-09,アニメ10話,false,(UNIT)High×Joker
s_arrivetostar,ARRIVE TO STAR,,sm,,sm_teru;sm_kaoru;sm_tsubasa,unit,anime,2017-12-23,アニメ12話,false,(UNIT)DRAMATIC STARS
s_sm_0l2pw18,冬の日のエトランゼ,,sm,,sm_teru;sm_kaoru;sm_tsubasa;sm_kyoji;sm_pierre;sm_minori,unit,,2017-12-27,315SC01,false,"(Anime)DRAMATIC STARS,Beit"
s_gloriousrod,GLORIOUS RO@D,,sm,,,all,anime,2017-12-30,アニメ13話,false,(全体曲)
s_reversedmasquerade,Reversed Masquerade,,sm,,sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki,unit,,2018-01-17,SideM 3rdAD01,false,(UNIT)Café Parade
s_tonesdestiny,Tone's Destiny,,sm,,sm_kei;sm_rei,unit,,2018-01-17,SideM 3rdAD01,false,(UNIT)Altessimo
s_symphonicbrave,Symphonic Brave,,sm,,sm_amehiko;sm_sora;sm_chris,unit,,2018-01-17,SideM 3rdAD01,false,(UNIT)Legenders
s_eternalfantasia,Eternal Fantasia,,sm,,sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki;sm_kei;sm_rei;sm_amehiko;sm_sora;sm_chris,unit,,2018-01-17,SideM 3rdAD01,false,"(ANV3rd)Café Parade,Altessimo,Legenders"
s_sm_10cdrge,いつかこの瞬間に名前をつけるなら,,sm,,sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki;sm_yusuke;sm_kyosuke,unit,,2018-01-24,315SC02,false,"(Anime)High×Joker,W"
s_sm_0g6ipme,桜彩,,sm,,sm_kirio;sm_shoma;sm_kuro,unit,,2018-02-03,SideM3rd幕張1日目,false,(UNIT)彩
s_sm_05piwqh,永遠なる四銃士,,sm,,,unit,,2018-02-12,Mステイベント,false,(WT)フランス
s_swingyourleaves,Swing Your Leaves,,sm,,sm_hideo;sm_ryu;sm_seiji,unit,,2018-02-14,SideM 3rdAD02,false,(UNIT)FRAME
s_sm_02ybj06,伝えたいのはこんなきもち,,sm,,sm_naoto;sm_shiro;sm_kanon,unit,,2018-02-14,SideM 3rdAD02,false,(UNIT)もふもふえん
s_cupids,♡Cupids!,,sm,,sm_ryo;sm_daigo;sm_kazuki,unit,,2018-02-14,SideM 3rdAD02,false,(UNIT)F-LAGS
s_compassgripper,Compass Gripper!!!,,sm,,sm_hideo;sm_ryu;sm_seiji;sm_naoto;sm_shiro;sm_kanon;sm_ryo;sm_daigo;sm_kazuki,unit,,2018-02-14,SideM 3rdAD02,false,"(ANV3rd)FRAME,もふもふえん,F-LAGS"
s_secretplayfuldrive,Secret！Playful！Drive！,,sm,,sm_michio;sm_rui;sm_jiro;sm_touma;sm_hokuto;sm_shota,unit,,2018-02-28,315SC03,false,"(Anime)S.E.M,Jupiter"
s_rightwaysoulmate,"RIGHT WAY, SOUL MATE",,sm,,sm_suzaku;sm_genbu,unit,,2018-03-21,SideM 3rdAD03,false,(UNIT)神速一魂
s_rayoflight,RAY OF LIGHT,,sm,,sm_takeru;sm_michiru;sm_ren,unit,,2018-03-21,SideM 3rdAD03,false,(UNIT)THE 虎牙道
s_sm_0b29td7,笑顔の祭りにゃ、福来る,,sm,,sm_kirio;sm_shoma;sm_kuro;sm_suzaku;sm_genbu;sm_takeru;sm_michiru;sm_ren,unit,,2018-03-21,SideM 3rdAD03,false,"(ANV3rd)彩,神速一魂,THE 虎牙道"
s_sm_1le1x7o,トレジャー・パーティー！,,sm,,,unit,,2018-04-03,Mステイベント,false,(WT)アメリカ
s_315,嗚呼、情熱に星は輝く〜315プロダクション社歌〜,,sm,,,unit,anime,2018-04-25,アニメ第5巻,false,(Anime)社歌
s_meettheworld,MEET THE WORLD!,,sm,,,all,,2018-05-09,SideM WT01,false,(全体曲)
s_baileapasionado,Baile Apasionado,,sm,,,unit,,2018-06-01,Mステイベント,false,(WT)スペイン
s_315steelo,315 Steelo!,,sm,,,unit,anime,2018-06-27,アニメ7巻,false,(Anime)特別編挿入歌
s_sm_05p65gz,千客万来ニーハオサァカス！,,sm,,,unit,,2018-08-01,Mステイベント,false,(WT)中国
s_alohahappycreator,ALOHA! HAPPY CREATOR!,,sm,,,unit,,2018-10-01,Mステイベント,false,(WT)ハワイ
s_letsgo,LET'S GO!!,,sm,,,unit,,2018-10-16,理由あってmini,false,(315STARS)フィジカル
s_friendlysmile,Friendly Smile,,sm,,,unit,,2018-11-08,理由あってmini,false,(315STARS)メンタル
s_hallofreunde,"Hallo, Freunde!",,sm,,,unit,,2018-12-01,Mステイベント,false,(WT)ドイツ
s_pokerfaith,POKER FAITH -ポーカーフェイス-,,sm,,,unit,,2018-12-04,理由あってmini,false,(315STARS)インテリ
s_purelykindly,Purely&Kindly,,sm,,,unit,,2019-02-02,Mステイベント,false,(WT)フィンランド
s_sugaringoffparty,Sugaring Off Party!,,sm,,,unit,,2019-04-02,Mステイベント,false,(WT)カナダ
s_liveinyoursmile,LIVE in your SMILE,,sm,,sm_kei;sm_rei;sm_yusuke;sm_kyosuke;sm_hideo;sm_ryu;sm_seiji;sm_kirio;sm_shoma;sm_kuro;sm_suzaku;sm_genbu;sm_michio;sm_rui;sm_jiro;sm_takeru;sm_michiru;sm_ren;sm_amehiko;sm_sora;sm_chris,unit,,2019-05-10,4th ANNIVERSARY DISC,false,"(ANV4th)Altessimo,W,FRAME,彩,神速一魂,S.E.M,THE 虎牙道,Legenders"
s_dreamjourney,DREAM JOURNEY,,sm,,sm_teru;sm_kaoru;sm_tsubasa;sm_touma;sm_hokuto;sm_shota;sm_kyoji;sm_pierre;sm_minori;sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki;sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki;sm_naoto;sm_shiro;sm_kanon;sm_ryo;sm_daigo;sm_kazuki,unit,,2019-05-10,4th ANNIVERSARY DISC,false,"(ANV4th)DRAMATIC STARS,Jupiter,Beit,High×Joker,Café Parade,もふもふえん,F-LAGS"
s_sm_116p3td,眠らぬ夜にスパシーバ！,,sm,,,unit,,2019-06-01,Mステイベント,false,(WT)ロシア
s_mypenlightsmile,"My pen light, SMILE",,sm,,,unit,,2019-08-01,Mステイベント,false,(WT)タイ
s_pridestar,PRIDE STAR,,sm,,,all,,2019-08-25,SideM 5th Anniversary,false,(全体曲)
s_night,もくろみインディアNight,,sm,,,unit,,2019-10-01,Mステイベント,false,(WT)インド
s_allnornothing,ALL nOR NOTHING,,sm,,,unit,,2019-10-23,ドラマCD,false,(ドラマ)BEST GAME2
s_yournobility,Your Nobility,,sm,,,unit,,2019-12-01,Mステイベント,false,(WT)イギリス
s_asterisk,ASTERISK,,sm,,sm_teru;sm_kaoru;sm_tsubasa,unit,,2020-01-22,5th ANNV DISC 02,false,(UNIT)DRAMATIC STARS
s_sm_0sa7uq4,オモイノウタ,,sm,,sm_suzaku;sm_genbu,unit,,2020-01-22,5th ANNV DISC 02,false,(UNIT)神速一魂
s_wavingflags,Waving FLAGS,,sm,,sm_ryo;sm_daigo;sm_kazuki,unit,,2020-01-22,5th ANNV DISC 02,false,(UNIT)F-LAGS
s_finedayfindway,Fine Day！ Find Way！,,sm,,sm_teru;sm_kaoru;sm_tsubasa;sm_suzaku;sm_genbu;sm_ryo;sm_daigo;sm_kazuki,unit,,2020-01-22,5th ANNV DISC 02,false,"(ANV5th)DRAMATIC STARS,神速一魂,F-LAGS"
s_welcometojapan,Welcome to Japan！,,sm,,,unit,,2020-02-01,Mステイベント,false,(WT)日本
s_greatsympathy,Great Sympathy,,sm,,sm_yusuke;sm_kyosuke,unit,,2020-02-19,5th ANNV DISC 03,false,(UNIT)W
s_presentforyouadayinthecaf,Present For You!!!!! ~A day in the café~,,sm,,sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki,unit,,2020-02-19,5th ANNV DISC 03,false,(UNIT)Café Parade
s_sm_1bcdc8n,はんどめいど・きみはーと！,,sm,,sm_naoto;sm_shiro;sm_kanon,unit,,2020-02-19,5th ANNV DISC 03,false,(UNIT)もふもふえん
s_sm_0lq6zoi,ミュージアムジカ,,sm,,sm_yusuke;sm_kyosuke;sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki;sm_naoto;sm_shiro;sm_kanon,unit,,2020-02-19,5th ANNV DISC 03,false,"(ANV5th)W,Café Parade,もふもふえん"
s_sm_0hnjg57,スリーブレス,,sm,,sm_hideo;sm_ryu;sm_seiji,unit,,2020-03-18,5th ANNV DISC 04,false,(UNIT)FRAME
s_evolution,√EVOLUTION,,sm,,sm_michio;sm_rui;sm_jiro,unit,,2020-03-18,5th ANNV DISC 04,false,(UNIT)S.E.M
s_makenewlegend,Make New Legend,,sm,,sm_amehiko;sm_sora;sm_chris,unit,,2020-03-18,5th ANNV DISC 04,false,(UNIT)Legenders
s_betyourintuition,Bet your intuition!,,sm,,sm_hideo;sm_ryu;sm_seiji;sm_michio;sm_rui;sm_jiro;sm_amehiko;sm_sora;sm_chris,unit,,2020-03-18,5th ANNV DISC 04,false,"(ANV5th)FRAME,S.E.M,Legenders"
s_mermaidfermata,mermaid fermata,,sm,,sm_kei;sm_rei,unit,,2020-04-22,5th ANNV DISC 05,false,(UNIT)Altessimo
s_sm_14virxy,祝彩！,,sm,,sm_kirio;sm_shoma;sm_kuro,unit,,2020-04-22,5th ANNV DISC 05,false,(UNIT)彩
s_seasoninthefive,SEASON IN THE FIVE,,sm,,sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki,unit,,2020-04-22,5th ANNV DISC 05,false,(UNIT)High×Joker
s_singingexplorers,Singing Explorers,,sm,,sm_kei;sm_rei;sm_kirio;sm_shoma;sm_kuro;sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki,unit,,2020-04-22,5th ANNV DISC 05,false,"(ANV5th)Altessimo,彩,High×Joker"
s_sm_1qucty8,運命光年,,sm,,sm_touma;sm_hokuto;sm_shota,unit,,2020-07-15,5th ANNV DISC 06,false,(UNIT)Jupiter
s_avenueillusion,Avenue Illusion!,,sm,,sm_kyoji;sm_pierre;sm_minori,unit,,2020-07-15,5th ANNV DISC 06,false,(UNIT)Beit
s_proofofoneself,PROOF OF ONESELF,,sm,,sm_takeru;sm_michiru;sm_ren,unit,,2020-07-15,5th ANNV DISC 06,false,(UNIT)THE 虎牙道
s_sm_00sk9cz,いつかのトライアングル,,sm,,sm_touma;sm_hokuto;sm_shota;sm_kyoji;sm_pierre;sm_minori;sm_takeru;sm_michiru;sm_ren,unit,,2020-07-15,5th ANNV DISC 06,false,"(ANV5th)Jupiter,Beit,THE 虎牙道"
s_nextstage,NEXT STAGE！,,sm,,,all,,2020-10-07,NEW STAGE EPISODE,false,(全体曲)
s_sm_1f30sj9,わんだー×まーちんぐ！,,sm,,sm_naoto;sm_shiro;sm_kanon,unit,,2020-10-07,NEW STAGE EPISODE 01,false,(UNIT)もふもふえん
s_hungry,Hungry?,,sm,,sm_takeru;sm_michiru;sm_ren,unit,,2020-10-07,NEW STAGE EPISODE 02,false,(UNIT)THE 虎牙道
s_braverbeat,Braver Beat,,sm,,,unit,,2020-10-21,ドラマCD,false,(ドラマ)ビーストクロニクル
s_radiantletter,Radiant Letter,,sm,,sm_touma;sm_hokuto;sm_shota,unit,,2020-11-04,NEW STAGE EPISODE 03,false,(UNIT)Jupiter
s_deliciousdelivery,Delicious Delivery,,sm,,sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki,unit,,2020-11-04,NEW STAGE EPISODE 04,false,(UNIT)Café Parade
s_secretornament,Secret Ornament,,sm,,sm_kyoji;sm_pierre;sm_minori,unit,,2020-12-02,NEW STAGE EPISODE 05,false,(UNIT)Beit
s_burnitup,喜怒哀楽万国共通-Burn it up!-,,sm,,sm_suzaku;sm_genbu,unit,,2020-12-02,NEW STAGE EPISODE 06,false,(UNIT)神速一魂
s_attaccascenery,Attacca Scenery,,sm,,sm_kei;sm_rei,unit,,2021-01-06,NEW STAGE EPISODE 07,false,(UNIT)Altessimo
s_smilesinwonderland,Smiles In Wonderland!,,sm,,sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki,unit,,2021-01-06,NEW STAGE EPISODE 08,false,(UNIT)High×Joker
s_yellofdelight,YELL OF DELIGHT,,sm,,sm_yusuke;sm_kyosuke,unit,,2021-02-03,NEW STAGE EPISODE 09,false,(UNIT)W
s_focusonyourlife,FOCUS ON YOUR LIFE,,sm,,sm_amehiko;sm_sora;sm_chris,unit,,2021-02-03,NEW STAGE EPISODE 10,false,(UNIT)Legenders
s_sm_0yqyke8,リビングアイズヒーロー,,sm,,sm_hideo;sm_ryu;sm_seiji,unit,,2021-03-03,NEW STAGE EPISODE 11,false,(UNIT)FRAME
s_goodnewmorning,GOOD NEW MORNING,,sm,,sm_teru;sm_kaoru;sm_tsubasa,unit,,2021-03-03,NEW STAGE EPISODE 12,false,(UNIT)DRAMATIC STARS
s_happysbirthday,Happy's Birthday,,sm,,sm_michio;sm_rui;sm_jiro,unit,,2021-04-07,NEW STAGE EPISODE 13,false,(UNIT)S.E.M
s_sobeautiful,装 -So Beautiful-,,sm,,sm_kirio;sm_shoma;sm_kuro,unit,,2021-04-07,NEW STAGE EPISODE 14,false,(UNIT)彩
s_hopesjourney,Hope's Journey,,sm,,sm_ryo;sm_daigo;sm_kazuki,unit,,2021-04-07,NEW STAGE EPISODE 15,false,(UNIT)F-LAGS
s_growingsmiles,Growing Smiles！,,sm,,,all,,2021-07-18,先行配信,false,(全体曲)
s_weretheone,We're the one,,sm,,sm_shu;sm_eishin;sm_momondo,unit,,2021-08-10,先行配信,false,(UNIT)C.FIRST
s_notalone,Not Alone,,sm,,sm_shu;sm_eishin;sm_momondo,unit,,2021-10-10,サイスタイベント,false,(UNIT)C.FIRST
s_stories,Stories,,sm,,,unit,,2021-10-27,ドラマCD,false,(ドラマ)緑陰のGymnasium
s_plus1goodday,Plus 1 Good Day!,,sm,,sm_hideo;sm_ryu;sm_seiji,unit,,2021-11-01,サイスタイベント,false,(UNIT)FRAME
s_pavtoiles,Pavé Étoiles,,sm,,sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki,unit,,2021-11-30,サイスタイベント,false,(UNIT)Café Parade
s_timebeforetime,Time Before Time,,sm,,sm_amehiko;sm_sora;sm_chris,unit,,2021-12-31,サイスタイベント,false,(UNIT)Legenders
s_soothingplace,SOOTHING PLACE,,sm,,sm_hideo;sm_ryu;sm_seiji,unit,,2022-01-12,GROWING SIGN@L03,false,(UNIT)FRAME
s_sm_02clr03,いとをかし！〜一彩×合彩〜,,sm,,sm_kirio;sm_shoma;sm_kuro,unit,,2022-01-31,サイスタイベント,false,(UNIT)彩
s_teatimeclich,Teatime Cliché,,sm,,sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki,unit,,2022-02-09,GROWING SIGN@L04,false,(UNIT)Café Parade
s_truehorizon,True Horizon,,sm,,,unit,,2022-02-15,サイスタ実装,false,(サイスタ1章完結記念曲)
s_sm_0d62or5,はるかぜバトン,,sm,,sm_naoto;sm_shiro;sm_kanon,unit,,2022-02-28,サイスタ実装,false,(UNIT)もふもふえん
s_permafrost,PERMAFROST,,sm,,sm_amehiko;sm_sora;sm_chris,unit,,2022-03-09,GROWING SIGN@L05,false,(UNIT)Legenders
s_redhotbeat,RED HOT BEAT!!,,sm,,,unit,,2022-03-12,PF PHYSICAL,false,(315STARS)フィジカル
s_sm_0l9gvud,リトルハピネス,,sm,,,unit,,2022-03-12,PF MENTAL,false,(315STARS)メンタル
s_anywhere,ANYWHERE,,sm,,,unit,,2022-03-12,PF INTELLIGENCE,false,(315STARS)インテリ
s_infiniteoctave,Infinite Octave!,,sm,,sm_kei;sm_rei,unit,,2022-03-31,サイスタ実装,false,(UNIT)Altessimo
s_sm_1eth4io,彩リノ歌,,sm,,sm_kirio;sm_shoma;sm_kuro,unit,,2022-04-06,GROWING SIGN@L06,false,(UNIT)彩
s_knowonly,K.now O.nly,,sm,,sm_takeru;sm_michiru;sm_ren,unit,,2022-04-30,サイスタ実装,false,(UNIT)THE 虎牙道
s_sm_17x77gv,そだてっ！たいむかぷせる,,sm,,sm_naoto;sm_shiro;sm_kanon,unit,,2022-05-11,GROWING SIGN@L07,false,(UNIT)もふもふえん
s_madein,Made in「 ♪ 」,,sm,,sm_ryo;sm_daigo;sm_kazuki,unit,,2022-05-31,サイスタ実装,false,(UNIT)F-LAGS
s_signofhope,Sign of Hope,,sm,,sm_kei;sm_rei,unit,,2022-06-08,GROWING SIGN@L08,false,(UNIT)Altessimo
s_route77,ROUTE77,,sm,,sm_suzaku;sm_genbu,unit,,2022-06-30,サイスタ実装,false,(UNIT)神速一魂
s_catchmeifyoucan,CATCH ME IF YOU CAN,,sm,,sm_takeru;sm_michiru;sm_ren,unit,,2022-07-06,GROWING SIGN@L09,false,(UNIT)THE 虎牙道
s_starrytune,キセキ的 STARRY-TUNE!!!!!,,sm,,sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki,unit,,2022-07-20,49 ELEMENTS-01,false,(UNIT)High×Joker
s_heatbeatidentity,HEAT BEAT “Identity”,,sm,,sm_hayato,solo,,2022-07-20,49 ELEMENTS-01,false,(ソロ)秋山隼人
s_scorebookmemories,SCOREBOOK Memories,,sm,,sm_shun,solo,,2022-07-20,49 ELEMENTS-01,false,(ソロ)冬美旬
s_sm_0ohnycw,ダイヤモンド・メゾフォルテ,,sm,,sm_natsuki,solo,,2022-07-20,49 ELEMENTS-01,false,(ソロ)榊夏来
s_likearollingdonuts,Like a Rolling Donuts!!,,sm,,sm_haruna,solo,,2022-07-20,49 ELEMENTS-01,false,(ソロ)若里春名
s_sm_0g1e9f4,ハイパービリーバー!!,,sm,,sm_shiki,solo,,2022-07-20,49 ELEMENTS-01,false,(ソロ)伊瀬谷四季
s_trustmenow,Trust me now,,sm,,sm_shu;sm_eishin;sm_momondo,unit,,2022-07-20,49 ELEMENTS-02,false,(UNIT)C.FIRST
s_gonext,GO NEXT,,sm,,sm_shu,solo,,2022-07-20,49 ELEMENTS-02,false,(ソロ)天峰秀
s_hundredscolor,Hundreds Color,,sm,,sm_momondo,solo,,2022-07-20,49 ELEMENTS-02,false,(ソロ)花園百々人
s_karma_2,KARMA,,sm,,sm_eishin,solo,,2022-07-20,49 ELEMENTS-02,false,(ソロ)眉見鋭心
s_innerdignity,Inner Dignity,,sm,,sm_touma;sm_hokuto;sm_shota,unit,,2022-07-31,サイスタ実装,false,(UNIT)Jupiter
s_casually,Casually!,,sm,,sm_ryo;sm_daigo;sm_kazuki,unit,,2022-08-03,GROWING SIGN@L10,false,(UNIT)F-LAGS
s_multipleentertainmentshow,Multiple Entertainment Show!,,sm,,sm_michio;sm_rui;sm_jiro,unit,,2022-08-31,サイスタ実装,false,(UNIT)S.E.M
s_bluesy,タソガレドキ、Bluesy,,sm,,sm_suzaku;sm_genbu,unit,,2022-09-07,GROWING SIGN@L11,false,(UNIT)神速一魂
s_sm_14bvy0k,マイドラマティックヒロイン,,sm,,sm_kyoji;sm_pierre;sm_minori,unit,,2022-09-21,49 ELEMENTS-03,false,(UNIT)Beit
s_possessionmind,Possession Mind,,sm,,sm_kyoji,solo,,2022-09-21,49 ELEMENTS-03,false,(ソロ)鷹城恭二
s_keytothedream,KEY to the DREAM,,sm,,sm_pierre,solo,,2022-09-21,49 ELEMENTS-03,false,(ソロ)ピエール
s_sm_1t66clf,カラフル・シンメトリー,,sm,,sm_minori,solo,,2022-09-21,49 ELEMENTS-03,false,(ソロ)渡辺みのり
s_growingroovin,Growin’Groovin’,,sm,,sm_yusuke;sm_kyosuke,unit,,2022-09-21,49 ELEMENTS-04,false,(UNIT)W
s_hotinspirationyeah,HOT INSPIRATION〜世界のテッペンYeah！〜,,sm,,sm_yusuke,solo,,2022-09-21,49 ELEMENTS-04,false,(ソロ)蒼井悠介
s_coolsensationneed,COOL SENSATION〜絶対Need！〜,,sm,,sm_kyosuke,solo,,2022-09-21,49 ELEMENTS-04,false,(ソロ)蒼井享介
s_changetochance,Change to Chance,,sm,,sm_teru;sm_kaoru;sm_tsubasa,unit,,2022-09-30,サイスタ実装,false,(UNIT)DRAMATIC STARS
s_takeastump,Take a StuMp!,,sm,,,unit,,2022-10-01,SideM7th愛知DAY1,false,(サイスタ1周年記念曲)
s_viva_2,VIVA!!ファミリーリズム,,sm,,sm_yusuke;sm_kyosuke,unit,,2022-10-01,SideM7th愛知DAY1,false,(UNIT)W
s_beforelongdelight,"Before long, DELIGHT",,sm,,sm_touma;sm_hokuto;sm_shota,unit,,2022-10-05,GROWING SIGN@L12,false,(UNIT)Jupiter
s_danceintheschool,Dance in the school！,,sm,,sm_michio;sm_rui;sm_jiro,unit,,2022-11-09,GROWING SIGN@L13,false,(UNIT)S.E.M
s_spacyparadise,SPACY PARADISE,,sm,,sm_touma;sm_hokuto;sm_shota,unit,,2022-11-23,49 ELEMENTS-05,false,(UNIT)Jupiter
s_tomorrowgazer,Tomorrow Gazer,,sm,,sm_touma,solo,,2022-11-23,49 ELEMENTS-05,false,(ソロ)天ヶ瀬冬馬
s_greetingcharm,GREETING CHARM,,sm,,sm_shota,solo,,2022-11-23,49 ELEMENTS-05,false,(ソロ)御手洗翔太
s_congrazia,素敵にCon grazia！,,sm,,sm_hokuto,solo,,2022-11-23,49 ELEMENTS-05,false,(ソロ)伊集院北斗
s_reflectionbreakers,Reflection BREAKERS,,sm,,sm_takeru;sm_michiru;sm_ren,unit,,2022-11-23,49 ELEMENTS-06,false,(UNIT)THE 虎牙道
s_resolution,Resolution,,sm,,sm_takeru,solo,,2022-11-23,49 ELEMENTS-06,false,(ソロ)大河タケル
s_determinedsoul,Determined Soul,,sm,,sm_michiru,solo,,2022-11-23,49 ELEMENTS-06,false,(ソロ)円城寺道流
s_fromgenius,From Genius,,sm,,sm_ren,solo,,2022-11-23,49 ELEMENTS-06,false,(ソロ)牙崎漣
s_platinummask,Platinum MASK,,sm,,sm_kyoji;sm_pierre;sm_minori,unit,,2022-11-30,サイスタイベント,false,(UNIT)Beit
s_makeupmagic,Make up↑ Magic,,sm,,sm_saki,solo,,2022-12-03,7th横浜DAY1,false,(ソロ)水嶋咲
s_journeyjoyblend,Journey JOY Blend,,sm,,sm_yukihiro,solo,,2022-12-03,7th横浜DAY1,false,(ソロ)神谷幸広
s_givemefusion,GIVE ME × FUSION,,sm,,sm_mao,solo,,2022-12-03,7th横浜DAY1,false,(ソロ)卯月巻緒
s_joyfulheartmaker,JOYFUL HEART MAKER,,sm,,sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki,unit,,2022-12-04,7th横浜DAY2,false,(UNIT)High×Joker
s_rainymemories,Rainy Memories,,sm,,sm_teru;sm_kaoru;sm_tsubasa,unit,,2022-12-07,GROWING SIGN@L14,false,(UNIT)DRAMATIC STARS
s_goforit,GO FOR IT!!,,sm,,,unit,,2022-12-29,サイスタに実装,false,(サイスタ2章完結記念曲)
s_watchword,Watchword,,sm,,sm_yusuke;sm_kyosuke,unit,,2023-01-11,GROWING SIGN@L16,false,(UNIT)W
s_thesymphonicdaylight,The Symphonic Daylight,,sm,,sm_kei;sm_rei,unit,,2023-01-25,49 ELEMENTS-07,false,(UNIT)Altessimo
s_resonateblessing,Resonate Blessing,,sm,,sm_kei,solo,,2023-01-25,49 ELEMENTS-07,false,(ソロ)都築圭
s_sm_0955dzs,オーロラ・モーメント,,sm,,sm_rei,solo,,2023-01-25,49 ELEMENTS-07,false,(ソロ)神楽麗
s_smilingplatter,Smiling Platter！,,sm,,sm_yukihiro;sm_soichiro;sm_aslan;sm_mao;sm_saki,unit,,2023-01-25,49 ELEMENTS-08,false,(UNIT)Café Parade
s_sweetdiamant,Sweet Diamant,,sm,,sm_soichiro,solo,,2023-01-25,49 ELEMENTS-08,false,(ソロ)東雲荘一郎
s_sm_00p36iw,暗黒への前奏曲,,sm,,sm_aslan,solo,,2023-01-25,49 ELEMENTS-08,false,(ソロ)アスラン＝ベルゼビュートⅡ世
s_flashlight,FLASH LIGHT,,sm,,,unit,,2023-01-31,サイスタイベント,false,(サイスタバレンタインデー曲)
s_mirroroftruth,MIRROR of TRUTH,,sm,,sm_kyoji;sm_pierre;sm_minori,unit,,2023-02-08,GROWING SIGN@L17,false,(UNIT)Beit
s_preciouslove,precious love,,sm,,,unit,,2023-02-28,サイスタイベント,false,(サイスタホワイトデー曲)
s_towardpolestar,Toward Pole Star,,sm,,sm_hayato;sm_shun;sm_natsuki;sm_haruna;sm_shiki,unit,,2023-03-08,GROWING SIGN@L18,false,(UNIT)High×Joker
s_utopia,幻想のUtopia,,sm,,,unit,,2023-03-11,SideM 超常事変,false,(朗読劇)超常事変
s_dystopia,安寧のDystopia,,sm,,,unit,,2023-03-11,SideM 超常事変,false,(朗読劇)超常事変
s_onetodream,ONE to DREAM！,,sm,,sm_hideo;sm_ryu;sm_seiji,unit,,2023-03-29,49 ELEMENTS-09,false,(UNIT)FRAME
